cap_factor,year,month,hh,mm,day
0.345295,2006,4,17,0,6
0.0142209,2006,4,18,0,6
0,2006,4,19,0,6
0,2006,4,20,0,6
0,2006,4,21,0,6
0,2006,4,22,0,6
0,2006,4,23,0,6
0,2006,4,0,0,7
0,2006,4,1,0,7
0,2006,4,2,0,7
0,2006,4,3,0,7
0,2006,4,4,0,7
0,2006,4,5,0,7
0.0052536,2006,4,6,0,7
0.164358,2006,4,7,0,7
0.787754,2006,4,8,0,7
0.861245,2006,4,9,0,7
0.6178045,2006,4,10,0,7
0.392083,2006,4,11,0,7
0.5765095,2006,4,12,0,7
0.5376945,2006,4,13,0,7
0.439885,2006,4,14,0,7
0.8739085,2006,4,15,0,7
0.6134805,2006,4,16,0,7
0.2983322,2006,4,17,0,7
0.0408767,2006,4,18,0,7
0,2006,4,19,0,7
0,2006,4,20,0,7
0,2006,4,21,0,7
0,2006,4,22,0,7
0,2006,4,23,0,7
0,2006,4,0,0,8
0,2006,4,1,0,8
0,2006,4,2,0,8
0,2006,4,3,0,8
0,2006,4,4,0,8
0,2006,4,5,0,8
0.0120491,2006,4,6,0,8
0.332913,2006,4,7,0,8
0.5933185,2006,4,8,0,8
0.73309,2006,4,9,0,8
0.75459,2006,4,10,0,8
0.7967985,2006,4,11,0,8
0.6606715,2006,4,12,0,8
0.837025,2006,4,13,0,8
0.9728775,2006,4,14,0,8
1,2006,4,15,0,8
0.984007,2006,4,16,0,8
0.4764825,2006,4,17,0,8
0.0409543,2006,4,18,0,8
0,2006,4,19,0,8
0,2006,4,20,0,8
0,2006,4,21,0,8
0,2006,4,22,0,8
0,2006,4,23,0,8
0,2006,4,0,0,9
0,2006,4,1,0,9
0,2006,4,2,0,9
0,2006,4,3,0,9
0,2006,4,4,0,9
0,2006,4,5,0,9
0.0142858,2006,4,6,0,9
0.4957395,2006,4,7,0,9
0.9763945,2006,4,8,0,9
1,2006,4,9,0,9
0.547208,2006,4,10,0,9
0.7577005,2006,4,11,0,9
0.869754,2006,4,12,0,9
0.7008025,2006,4,13,0,9
1,2006,4,14,0,9
0.7966095,2006,4,15,0,9
0.7269315,2006,4,16,0,9
0.566458,2006,4,17,0,9
0.021487,2006,4,18,0,9
0,2006,4,19,0,9
0,2006,4,20,0,9
0,2006,4,21,0,9
0,2006,4,22,0,9
0,2006,4,23,0,9
0,2006,4,0,0,10
0,2006,4,1,0,10
0,2006,4,2,0,10
0,2006,4,3,0,10
0,2006,4,4,0,10
0,2006,4,5,0,10
0.0166348,2006,4,6,0,10
0.504925,2006,4,7,0,10
0.6778485,2006,4,8,0,10
1,2006,4,9,0,10
0.681555,2006,4,10,0,10
0.69758,2006,4,11,0,10
0.855503,2006,4,12,0,10
0.936085,2006,4,13,0,10
0.9915345,2006,4,14,0,10
0.945663,2006,4,15,0,10
0.8071045,2006,4,16,0,10
0.5181645,2006,4,17,0,10
0.0393452,2006,4,18,0,10
0,2006,4,19,0,10
0,2006,4,20,0,10
0,2006,4,21,0,10
0,2006,4,22,0,10
0,2006,4,23,0,10
0,2006,4,0,0,11
0,2006,4,1,0,11
0,2006,4,2,0,11
0,2006,4,3,0,11
0,2006,4,4,0,11
0,2006,4,5,0,11
0.0193519,2006,4,6,0,11
0.4224605,2006,4,7,0,11
0.9781935,2006,4,8,0,11
1,2006,4,9,0,11
0.7907115,2006,4,10,0,11
0.790349,2006,4,11,0,11
0.592714,2006,4,12,0,11
0.6501415,2006,4,13,0,11
0.7766705,2006,4,14,0,11
0.632635,2006,4,15,0,11
0.5233573,2006,4,16,0,11
0.2993324,2006,4,17,0,11
0.0482339,2006,4,18,0,11
0,2006,4,19,0,11
0,2006,4,20,0,11
0,2006,4,21,0,11
0,2006,4,22,0,11
0,2006,4,23,0,11
0,2006,4,0,0,12
0,2006,4,1,0,12
0,2006,4,2,0,12
0,2006,4,3,0,12
0,2006,4,4,0,12
0,2006,4,5,0,12
0.0161858,2006,4,6,0,12
0.2056395,2006,4,7,0,12
0.8726825,2006,4,8,0,12
0.4915445,2006,4,9,0,12
0.545013,2006,4,10,0,12
0.586722,2006,4,11,0,12
0.4719985,2006,4,12,0,12
0.681477,2006,4,13,0,12
0.4310965,2006,4,14,0,12
0.6379295,2006,4,15,0,12
0.5401945,2006,4,16,0,12
0.403328,2006,4,17,0,12
0.0439393,2006,4,18,0,12
0,2006,4,19,0,12
0,2006,4,20,0,12
0,2006,4,21,0,12
0,2006,4,22,0,12
0,2006,4,23,0,12
0,2006,4,0,0,13
0,2006,4,1,0,13
0,2006,4,2,0,13
0,2006,4,3,0,13
0,2006,4,4,0,13
0,2006,4,5,0,13
0.0245506,2006,4,6,0,13
0.528779,2006,4,7,0,13
0.9854035,2006,4,8,0,13
0.6595575,2006,4,9,0,13
0.8315025,2006,4,10,0,13
0.809014,2006,4,11,0,13
0.8193745,2006,4,12,0,13
0.6818285,2006,4,13,0,13
0.7922515,2006,4,14,0,13
0.341533,2006,4,15,0,13
0.501856,2006,4,16,0,13
0.5790645,2006,4,17,0,13
0.0506375,2006,4,18,0,13
0,2006,4,19,0,13
0,2006,4,20,0,13
0,2006,4,21,0,13
0,2006,4,22,0,13
0,2006,4,23,0,13
0,2006,4,0,0,14
0,2006,4,1,0,14
0,2006,4,2,0,14
0,2006,4,3,0,14
0,2006,4,4,0,14
0,2006,4,5,0,14
0.0134423,2006,4,6,0,14
0.5387425,2006,4,7,0,14
0.589052,2006,4,8,0,14
1,2006,4,9,0,14
0.6505135,2006,4,10,0,14
1,2006,4,11,0,14
0.6804045,2006,4,12,0,14
0.8910845,2006,4,13,0,14
0.617524,2006,4,14,0,14
1,2006,4,15,0,14
0.564099,2006,4,16,0,14
0.585811,2006,4,17,0,14
0.0530993,2006,4,18,0,14
0,2006,4,19,0,14
0,2006,4,20,0,14
0,2006,4,21,0,14
0,2006,4,22,0,14
0,2006,4,23,0,14
0,2006,4,0,0,15
0,2006,4,1,0,15
0,2006,4,2,0,15
0,2006,4,3,0,15
0,2006,4,4,0,15
0,2006,4,5,0,15
0.0323124,2006,4,6,0,15
0.5438505,2006,4,7,0,15
0.9952275,2006,4,8,0,15
0.8886395,2006,4,9,0,15
1,2006,4,10,0,15
0.90272,2006,4,11,0,15
1,2006,4,12,0,15
0.736337,2006,4,13,0,15
0.5228665,2006,4,14,0,15
0.4458255,2006,4,15,0,15
0.769214,2006,4,16,0,15
0.58812,2006,4,17,0,15
0.0538506,2006,4,18,0,15
0,2006,4,19,0,15
0,2006,4,20,0,15
0,2006,4,21,0,15
0,2006,4,22,0,15
0,2006,4,23,0,15
0,2006,4,0,0,16
0,2006,4,1,0,16
0,2006,4,2,0,16
0,2006,4,3,0,16
0,2006,4,4,0,16
0,2006,4,5,0,16
0.0350569,2006,4,6,0,16
0.5493105,2006,4,7,0,16
0.751624,2006,4,8,0,16
1,2006,4,9,0,16
0.7687085,2006,4,10,0,16
0.9512925,2006,4,11,0,16
0.7051315,2006,4,12,0,16
0.7557075,2006,4,13,0,16
0.9602425,2006,4,14,0,16
1,2006,4,15,0,16
0.9962635,2006,4,16,0,16
0.587169,2006,4,17,0,16
0.0544788,2006,4,18,0,16
0,2006,4,19,0,16
0,2006,4,20,0,16
0,2006,4,21,0,16
0,2006,4,22,0,16
0,2006,4,23,0,16
0,2006,4,0,0,17
0,2006,4,1,0,17
0,2006,4,2,0,17
0,2006,4,3,0,17
0,2006,4,4,0,17
0,2006,4,5,0,17
0.0288309,2006,4,6,0,17
0.4409645,2006,4,7,0,17
0.995248,2006,4,8,0,17
0.7641135,2006,4,9,0,17
0.9208795,2006,4,10,0,17
0.6464295,2006,4,11,0,17
0.6333705,2006,4,12,0,17
0.5149625,2006,4,13,0,17
0.692859,2006,4,14,0,17
1,2006,4,15,0,17
0.9553645,2006,4,16,0,17
0.5027345,2006,4,17,0,17
0.0388331,2006,4,18,0,17
0,2006,4,19,0,17
0,2006,4,20,0,17
0,2006,4,21,0,17
0,2006,4,22,0,17
0,2006,4,23,0,17
0,2006,4,0,0,18
0,2006,4,1,0,18
0,2006,4,2,0,18
0,2006,4,3,0,18
0,2006,4,4,0,18
0,2006,4,5,0,18
0.0413451,2006,4,6,0,18
0.3330586,2006,4,7,0,18
0.996606,2006,4,8,0,18
0.791507,2006,4,9,0,18
0.584626,2006,4,10,0,18
0.4181325,2006,4,11,0,18
0.6819915,2006,4,12,0,18
0.7679205,2006,4,13,0,18
0.8272775,2006,4,14,0,18
1,2006,4,15,0,18
0.999081,2006,4,16,0,18
0.5970535,2006,4,17,0,18
0.0586363,2006,4,18,0,18
0,2006,4,19,0,18
0,2006,4,20,0,18
0,2006,4,21,0,18
0,2006,4,22,0,18
0,2006,4,23,0,18
0,2006,4,0,0,19
0,2006,4,1,0,19
0,2006,4,2,0,19
0,2006,4,3,0,19
0,2006,4,4,0,19
0,2006,4,5,0,19
0.0467074,2006,4,6,0,19
0.5768745,2006,4,7,0,19
1,2006,4,8,0,19
1,2006,4,9,0,19
0.9694235,2006,4,10,0,19
1,2006,4,11,0,19
1,2006,4,12,0,19
1,2006,4,13,0,19
1,2006,4,14,0,19
1,2006,4,15,0,19
1,2006,4,16,0,19
0.493636,2006,4,17,0,19
0.0387268,2006,4,18,0,19
0,2006,4,19,0,19
0,2006,4,20,0,19
0,2006,4,21,0,19
0,2006,4,22,0,19
0,2006,4,23,0,19
0,2006,4,0,0,20
0,2006,4,1,0,20
0,2006,4,2,0,20
0,2006,4,3,0,20
0,2006,4,4,0,20
0,2006,4,5,0,20
0.052361,2006,4,6,0,20
0.364871,2006,4,7,0,20
0.408811,2006,4,8,0,20
0.6061145,2006,4,9,0,20
1,2006,4,10,0,20
1,2006,4,11,0,20
1,2006,4,12,0,20
1,2006,4,13,0,20
1,2006,4,14,0,20
1,2006,4,15,0,20
1,2006,4,16,0,20
0.611787,2006,4,17,0,20
0.0625124,2006,4,18,0,20
0,2006,4,19,0,20
0,2006,4,20,0,20
0,2006,4,21,0,20
0,2006,4,22,0,20
0,2006,4,23,0,20
0,2006,4,0,0,21
0,2006,4,1,0,21
0,2006,4,2,0,21
0,2006,4,3,0,21
0,2006,4,4,0,21
0,2006,4,5,0,21
0.0557659,2006,4,6,0,21
0.599719,2006,4,7,0,21
1,2006,4,8,0,21
0.838458,2006,4,9,0,21
1,2006,4,10,0,21
1,2006,4,11,0,21
1,2006,4,12,0,21
0.7325525,2006,4,13,0,21
1,2006,4,14,0,21
0.754825,2006,4,15,0,21
0.992117,2006,4,16,0,21
0.606718,2006,4,17,0,21
0.0660184,2006,4,18,0,21
0,2006,4,19,0,21
0,2006,4,20,0,21
0,2006,4,21,0,21
0,2006,4,22,0,21
0,2006,4,23,0,21
0,2006,4,0,0,22
0,2006,4,1,0,22
0,2006,4,2,0,22
0,2006,4,3,0,22
0,2006,4,4,0,22
0,2006,4,5,0,22
0.058271,2006,4,6,0,22
0.598471,2006,4,7,0,22
1,2006,4,8,0,22
1,2006,4,9,0,22
1,2006,4,10,0,22
1,2006,4,11,0,22
0.928042,2006,4,12,0,22
0.8522645,2006,4,13,0,22
1,2006,4,14,0,22
1,2006,4,15,0,22
0.844566,2006,4,16,0,22
0.561899,2006,4,17,0,22
0.0708843,2006,4,18,0,22
0,2006,4,19,0,22
0,2006,4,20,0,22
0,2006,4,21,0,22
0,2006,4,22,0,22
0,2006,4,23,0,22
0,2006,4,0,0,23
0,2006,4,1,0,23
0,2006,4,2,0,23
0,2006,4,3,0,23
0,2006,4,4,0,23
0,2006,4,5,0,23
0.0340718,2006,4,6,0,23
0.6169735,2006,4,7,0,23
0.7829555,2006,4,8,0,23
0.59905,2006,4,9,0,23
0.768003,2006,4,10,0,23
0.8504705,2006,4,11,0,23
0.930093,2006,4,12,0,23
1,2006,4,13,0,23
1,2006,4,14,0,23
1,2006,4,15,0,23
1,2006,4,16,0,23
0.6233585,2006,4,17,0,23
0.0733777,2006,4,18,0,23
0,2006,4,19,0,23
0,2006,4,20,0,23
0,2006,4,21,0,23
0,2006,4,22,0,23
0,2006,4,23,0,23
0,2006,4,0,0,24
0,2006,4,1,0,24
0,2006,4,2,0,24
0,2006,4,3,0,24
0,2006,4,4,0,24
0,2006,4,5,0,24
0.0483337,2006,4,6,0,24
0.4518965,2006,4,7,0,24
0.6872415,2006,4,8,0,24
0.8987275,2006,4,9,0,24
0.966723,2006,4,10,0,24
1,2006,4,11,0,24
0.855824,2006,4,12,0,24
0.759561,2006,4,13,0,24
0.911822,2006,4,14,0,24
1,2006,4,15,0,24
0.7393915,2006,4,16,0,24
0.6211315,2006,4,17,0,24
0.0741665,2006,4,18,0,24
0,2006,4,19,0,24
0,2006,4,20,0,24
0,2006,4,21,0,24
0,2006,4,22,0,24
0,2006,4,23,0,24
0,2006,4,0,0,25
0,2006,4,1,0,25
0,2006,4,2,0,25
0,2006,4,3,0,25
0,2006,4,4,0,25
0,2006,4,5,0,25
0.0738073,2006,4,6,0,25
0.621747,2006,4,7,0,25
1,2006,4,8,0,25
1,2006,4,9,0,25
0.7831575,2006,4,10,0,25
0.929802,2006,4,11,0,25
0.862365,2006,4,12,0,25
0.66976,2006,4,13,0,25
0.6928515,2006,4,14,0,25
0.6498745,2006,4,15,0,25
0.995444,2006,4,16,0,25
0.6084555,2006,4,17,0,25
0.072451,2006,4,18,0,25
0,2006,4,19,0,25
0,2006,4,20,0,25
0,2006,4,21,0,25
0,2006,4,22,0,25
0,2006,4,23,0,25
0,2006,4,0,0,26
0,2006,4,1,0,26
0,2006,4,2,0,26
0,2006,4,3,0,26
0,2006,4,4,0,26
0,2006,4,5,0,26
0.0424624,2006,4,6,0,26
0.6205035,2006,4,7,0,26
0.682986,2006,4,8,0,26
0.733808,2006,4,9,0,26
1,2006,4,10,0,26
0.761364,2006,4,11,0,26
0.7927965,2006,4,12,0,26
0.805712,2006,4,13,0,26
0.786971,2006,4,14,0,26
0.8096315,2006,4,15,0,26
0.6396155,2006,4,16,0,26
0.503401,2006,4,17,0,26
0.0633747,2006,4,18,0,26
0,2006,4,19,0,26
0,2006,4,20,0,26
0,2006,4,21,0,26
0,2006,4,22,0,26
0,2006,4,23,0,26
0,2006,4,0,0,27
0,2006,4,1,0,27
0,2006,4,2,0,27
0,2006,4,3,0,27
0,2006,4,4,0,27
0,2006,4,5,0,27
0.0765553,2006,4,6,0,27
0.618731,2006,4,7,0,27
0.794449,2006,4,8,0,27
0.9025745,2006,4,9,0,27
0.979198,2006,4,10,0,27
0.8385415,2006,4,11,0,27
1,2006,4,12,0,27
0.931929,2006,4,13,0,27
0.69033,2006,4,14,0,27
0.8600635,2006,4,15,0,27
0.6656465,2006,4,16,0,27
0.4135045,2006,4,17,0,27
0.0408056,2006,4,18,0,27
0,2006,4,19,0,27
0,2006,4,20,0,27
0,2006,4,21,0,27
0,2006,4,22,0,27
0,2006,4,23,0,27
0,2006,4,0,0,28
0,2006,4,1,0,28
0,2006,4,2,0,28
0,2006,4,3,0,28
0,2006,4,4,0,28
0,2006,4,5,0,28
0.0467238,2006,4,6,0,28
0.457055,2006,4,7,0,28
0.993206,2006,4,8,0,28
0.8411845,2006,4,9,0,28
0.6485855,2006,4,10,0,28
0.805363,2006,4,11,0,28
0.586284,2006,4,12,0,28
0.8336295,2006,4,13,0,28
0.876428,2006,4,14,0,28
0.9323225,2006,4,15,0,28
0.4211345,2006,4,16,0,28
0.3385,2006,4,17,0,28
0.0408386,2006,4,18,0,28
0,2006,4,19,0,28
0,2006,4,20,0,28
0,2006,4,21,0,28
0,2006,4,22,0,28
0,2006,4,23,0,28
0,2006,4,0,0,29
0,2006,4,1,0,29
0,2006,4,2,0,29
0,2006,4,3,0,29
0,2006,4,4,0,29
0,2006,4,5,0,29
0.0861172,2006,4,6,0,29
0.63397,2006,4,7,0,29
0.734449,2006,4,8,0,29
1,2006,4,9,0,29
1,2006,4,10,0,29
0.9429425,2006,4,11,0,29
1,2006,4,12,0,29
0.9034095,2006,4,13,0,29
0.875444,2006,4,14,0,29
0.681179,2006,4,15,0,29
0.976318,2006,4,16,0,29
0.616747,2006,4,17,0,29
0.0790233,2006,4,18,0,29
0,2006,4,19,0,29
0,2006,4,20,0,29
0,2006,4,21,0,29
0,2006,4,22,0,29
0,2006,4,23,0,29
0,2006,4,0,0,30
0,2006,4,1,0,30
0,2006,4,2,0,30
0,2006,4,3,0,30
0,2006,4,4,0,30
0,2006,4,5,0,30
0.0907885,2006,4,6,0,30
0.636919,2006,4,7,0,30
0.866416,2006,4,8,0,30
1,2006,4,9,0,30
0.9002705,2006,4,10,0,30
0.9534555,2006,4,11,0,30
1,2006,4,12,0,30
1,2006,4,13,0,30
1,2006,4,14,0,30
1,2006,4,15,0,30
0.9798235,2006,4,16,0,30
0.620832,2006,4,17,0,30
0.0801561,2006,4,18,0,30
0,2006,4,19,0,30
0,2006,4,20,0,30
0,2006,4,21,0,30
0,2006,4,22,0,30
0,2006,4,23,0,30
0,2006,5,0,0,1
0,2006,5,1,0,1
0,2006,5,2,0,1
0,2006,5,3,0,1
0,2006,5,4,0,1
0,2006,5,5,0,1
0.0930496,2006,5,6,0,1
0.6375225,2006,5,7,0,1
0.9732835,2006,5,8,0,1
0.7264865,2006,5,9,0,1
1,2006,5,10,0,1
1,2006,5,11,0,1
1,2006,5,12,0,1
1,2006,5,13,0,1
0.777667,2006,5,14,0,1
0.5464875,2006,5,15,0,1
0.670118,2006,5,16,0,1
0.615844,2006,5,17,0,1
0.0863436,2006,5,18,0,1
0,2006,5,19,0,1
0,2006,5,20,0,1
0,2006,5,21,0,1
0,2006,5,22,0,1
0,2006,5,23,0,1
0,2006,5,0,0,2
0,2006,5,1,0,2
0,2006,5,2,0,2
0,2006,5,3,0,2
0,2006,5,4,0,2
0,2006,5,5,0,2
0.0951588,2006,5,6,0,2
0.4030715,2006,5,7,0,2
0.764669,2006,5,8,0,2
0.723959,2006,5,9,0,2
0.7931445,2006,5,10,0,2
0.659044,2006,5,11,0,2
0.6974845,2006,5,12,0,2
0.525546,2006,5,13,0,2
0.5590115,2006,5,14,0,2
0.6660535,2006,5,15,0,2
0.559796,2006,5,16,0,2
0.4019245,2006,5,17,0,2
0.0536426,2006,5,18,0,2
0,2006,5,19,0,2
0,2006,5,20,0,2
0,2006,5,21,0,2
0,2006,5,22,0,2
0,2006,5,23,0,2
0,2006,5,0,0,3
0,2006,5,1,0,3
0,2006,5,2,0,3
0,2006,5,3,0,3
0,2006,5,4,0,3
0,2006,5,5,0,3
0.0965271,2006,5,6,0,3
0.6532605,2006,5,7,0,3
0.989513,2006,5,8,0,3
0.8838235,2006,5,9,0,3
0.6501545,2006,5,10,0,3
0.589134,2006,5,11,0,3
0.702165,2006,5,12,0,3
0.4484125,2006,5,13,0,3
0.572159,2006,5,14,0,3
0.5621435,2006,5,15,0,3
0.3638475,2006,5,16,0,3
0.450595,2006,5,17,0,3
0.0522242,2006,5,18,0,3
0,2006,5,19,0,3
0,2006,5,20,0,3
0,2006,5,21,0,3
0,2006,5,22,0,3
0,2006,5,23,0,3
0,2006,5,0,0,4
0,2006,5,1,0,4
0,2006,5,2,0,4
0,2006,5,3,0,4
0,2006,5,4,0,4
0,2006,5,5,0,4
0.1000747,2006,5,6,0,4
0.6537755,2006,5,7,0,4
0.990644,2006,5,8,0,4
0.613843,2006,5,9,0,4
0.5961865,2006,5,10,0,4
0.6264855,2006,5,11,0,4
0.79826,2006,5,12,0,4
0.647087,2006,5,13,0,4
0.686073,2006,5,14,0,4
0.4909695,2006,5,15,0,4
0.2105135,2006,5,16,0,4
0.082742,2006,5,17,0,4
0.0911849,2006,5,18,0,4
0,2006,5,19,0,4
0,2006,5,20,0,4
0,2006,5,21,0,4
0,2006,5,22,0,4
0,2006,5,23,0,4
0,2006,5,0,0,5
0,2006,5,1,0,5
0,2006,5,2,0,5
0,2006,5,3,0,5
0,2006,5,4,0,5
0,2006,5,5,0,5
0.1087075,2006,5,6,0,5
0.4372895,2006,5,7,0,5
0.612054,2006,5,8,0,5
0.5960955,2006,5,9,0,5
0.5439615,2006,5,10,0,5
0.9048195,2006,5,11,0,5
0.7428355,2006,5,12,0,5
0.5249535,2006,5,13,0,5
1,2006,5,14,0,5
0.8131965,2006,5,15,0,5
0.585451,2006,5,16,0,5
0.3278044,2006,5,17,0,5
0.0925031,2006,5,18,0,5
0,2006,5,19,0,5
0,2006,5,20,0,5
0,2006,5,21,0,5
0,2006,5,22,0,5
0,2006,5,23,0,5
0,2006,5,0,0,6
0,2006,5,1,0,6
0,2006,5,2,0,6
0,2006,5,3,0,6
0,2006,5,4,0,6
0,2006,5,5,0,6
0.1128185,2006,5,6,0,6
0.666935,2006,5,7,0,6
0.9993265,2006,5,8,0,6
0.8367725,2006,5,9,0,6
0.929421,2006,5,10,0,6
0.801693,2006,5,11,0,6
0.8949405,2006,5,12,0,6
1,2006,5,13,0,6
0.7279605,2006,5,14,0,6
1,2006,5,15,0,6
0.6941735,2006,5,16,0,6
0.4581805,2006,5,17,0,6
0.0681274,2006,5,18,0,6
0,2006,5,19,0,6
0,2006,5,20,0,6
0,2006,5,21,0,6
0,2006,5,22,0,6
0,2006,5,23,0,6
0,2006,5,0,0,7
0,2006,5,1,0,7
0,2006,5,2,0,7
0,2006,5,3,0,7
0,2006,5,4,0,7
0,2006,5,5,0,7
0.1168415,2006,5,6,0,7
0.6848955,2006,5,7,0,7
1,2006,5,8,0,7
1,2006,5,9,0,7
0.745477,2006,5,10,0,7
0.806813,2006,5,11,0,7
0.971252,2006,5,12,0,7
0.9803765,2006,5,13,0,7
0.8830575,2006,5,14,0,7
0.9122745,2006,5,15,0,7
0.762491,2006,5,16,0,7
0.5351975,2006,5,17,0,7
0.0981292,2006,5,18,0,7
0,2006,5,19,0,7
0,2006,5,20,0,7
0,2006,5,21,0,7
0,2006,5,22,0,7
0,2006,5,23,0,7
0,2006,5,0,0,8
0,2006,5,1,0,8
0,2006,5,2,0,8
0,2006,5,3,0,8
0,2006,5,4,0,8
0,2006,5,5,0,8
0.119109,2006,5,6,0,8
0.6852325,2006,5,7,0,8
0.575034,2006,5,8,0,8
0.4858415,2006,5,9,0,8
0.837569,2006,5,10,0,8
0.9403005,2006,5,11,0,8
0.8423,2006,5,12,0,8
1,2006,5,13,0,8
1,2006,5,14,0,8
1,2006,5,15,0,8
0.9983375,2006,5,16,0,8
0.6548625,2006,5,17,0,8
0.0939546,2006,5,18,0,8
0,2006,5,19,0,8
0,2006,5,20,0,8
0,2006,5,21,0,8
0,2006,5,22,0,8
0,2006,5,23,0,8
0,2006,5,0,0,9
0,2006,5,1,0,9
0,2006,5,2,0,9
0,2006,5,3,0,9
0,2006,5,4,0,9
0,2006,5,5,0,9
0.0806915,2006,5,6,0,9
0.5302225,2006,5,7,0,9
0.937694,2006,5,8,0,9
1,2006,5,9,0,9
1,2006,5,10,0,9
0.7682155,2006,5,11,0,9
1,2006,5,12,0,9
1,2006,5,13,0,9
0.7737405,2006,5,14,0,9
0.7606025,2006,5,15,0,9
0.764434,2006,5,16,0,9
0.6618805,2006,5,17,0,9
0.1029304,2006,5,18,0,9
0,2006,5,19,0,9
0,2006,5,20,0,9
0,2006,5,21,0,9
0,2006,5,22,0,9
0,2006,5,23,0,9
0,2006,5,0,0,10
0,2006,5,1,0,10
0,2006,5,2,0,10
0,2006,5,3,0,10
0,2006,5,4,0,10
0,2006,5,5,0,10
0.0974862,2006,5,6,0,10
0.3861299,2006,5,7,0,10
0.6589115,2006,5,8,0,10
0.8425005,2006,5,9,0,10
0.8425665,2006,5,10,0,10
0.717841,2006,5,11,0,10
0.8500485,2006,5,12,0,10
0.7923095,2006,5,13,0,10
0.628144,2006,5,14,0,10
0.65234,2006,5,15,0,10
0.745412,2006,5,16,0,10
0.368651,2006,5,17,0,10
0.0975918,2006,5,18,0,10
0,2006,5,19,0,10
0,2006,5,20,0,10
0,2006,5,21,0,10
0,2006,5,22,0,10
0,2006,5,23,0,10
0,2006,5,0,0,11
0,2006,5,1,0,11
0,2006,5,2,0,11
0,2006,5,3,0,11
0,2006,5,4,0,11
0,2006,5,5,0,11
0.0971727,2006,5,6,0,11
0.4552295,2006,5,7,0,11
0.8108455,2006,5,8,0,11
0.8433085,2006,5,9,0,11
0.890025,2006,5,10,0,11
0.940058,2006,5,11,0,11
0.9396645,2006,5,12,0,11
0.99063,2006,5,13,0,11
0.768998,2006,5,14,0,11
0.778744,2006,5,15,0,11
0.875111,2006,5,16,0,11
0.5935835,2006,5,17,0,11
0.0864268,2006,5,18,0,11
0,2006,5,19,0,11
0,2006,5,20,0,11
0,2006,5,21,0,11
0,2006,5,22,0,11
0,2006,5,23,0,11
0,2006,5,0,0,12
0,2006,5,1,0,12
0,2006,5,2,0,12
0,2006,5,3,0,12
0,2006,5,4,0,12
0,2006,5,5,0,12
0.1159254,2006,5,6,0,12
0.530106,2006,5,7,0,12
0.9491075,2006,5,8,0,12
1,2006,5,9,0,12
1,2006,5,10,0,12
1,2006,5,11,0,12
1,2006,5,12,0,12
0.898813,2006,5,13,0,12
0.632753,2006,5,14,0,12
0.6546085,2006,5,15,0,12
0.601407,2006,5,16,0,12
0.670394,2006,5,17,0,12
0.1159975,2006,5,18,0,12
0,2006,5,19,0,12
0,2006,5,20,0,12
0,2006,5,21,0,12
0,2006,5,22,0,12
0,2006,5,23,0,12
0,2006,5,0,0,13
0,2006,5,1,0,13
0,2006,5,2,0,13
0,2006,5,3,0,13
0,2006,5,4,0,13
0,2006,5,5,0,13
0.1096607,2006,5,6,0,13
0.6987235,2006,5,7,0,13
0.9944405,2006,5,8,0,13
0.835491,2006,5,9,0,13
0.579002,2006,5,10,0,13
0.6426275,2006,5,11,0,13
0.9618865,2006,5,12,0,13
0.793498,2006,5,13,0,13
0.750746,2006,5,14,0,13
0.30235,2006,5,15,0,13
0.202891,2006,5,16,0,13
0.3455547,2006,5,17,0,13
0.0730352,2006,5,18,0,13
0,2006,5,19,0,13
0,2006,5,20,0,13
0,2006,5,21,0,13
0,2006,5,22,0,13
0,2006,5,23,0,13
0,2006,5,0,0,14
0,2006,5,1,0,14
0,2006,5,2,0,14
0,2006,5,3,0,14
0,2006,5,4,0,14
0,2006,5,5,0,14
0.0893755,2006,5,6,0,14
0.700165,2006,5,7,0,14
0.9240055,2006,5,8,0,14
0.942709,2006,5,9,0,14
0.941595,2006,5,10,0,14
0.8540855,2006,5,11,0,14
0.8942115,2006,5,12,0,14
0.907222,2006,5,13,0,14
0.7901065,2006,5,14,0,14
0.830253,2006,5,15,0,14
0.5649865,2006,5,16,0,14
0.332327,2006,5,17,0,14
0.0869588,2006,5,18,0,14
0,2006,5,19,0,14
0,2006,5,20,0,14
0,2006,5,21,0,14
0,2006,5,22,0,14
0,2006,5,23,0,14
0,2006,5,0,0,15
0,2006,5,1,0,15
0,2006,5,2,0,15
0,2006,5,3,0,15
0,2006,5,4,0,15
0,2006,5,5,0,15
0.1016072,2006,5,6,0,15
0.711385,2006,5,7,0,15
0.994375,2006,5,8,0,15
0.9560295,2006,5,9,0,15
0.700027,2006,5,10,0,15
0.9019805,2006,5,11,0,15
0.6488475,2006,5,12,0,15
0.921559,2006,5,13,0,15
0.798313,2006,5,14,0,15
0.619065,2006,5,15,0,15
0.701087,2006,5,16,0,15
0.4516315,2006,5,17,0,15
0.1199535,2006,5,18,0,15
0,2006,5,19,0,15
0,2006,5,20,0,15
0,2006,5,21,0,15
0,2006,5,22,0,15
0,2006,5,23,0,15
0,2006,5,0,0,16
0,2006,5,1,0,16
0,2006,5,2,0,16
0,2006,5,3,0,16
0,2006,5,4,0,16
0,2006,5,5,0,16
0.1434555,2006,5,6,0,16
0.712,2006,5,7,0,16
0.996208,2006,5,8,0,16
1,2006,5,9,0,16
0.758227,2006,5,10,0,16
